abstain_tokens,aye_tokens,delegates,is_active,last_vote_time,nay_tokens,support_ratio_pct,total_tokens_cast,total_votes,voter,voter_name,voter_type
0.0,3081.66,,True,2025-05-30 17:16:36.000 UTC,2151.29,58.89,5232.95,8,155e3fXJn2AxPEWZwpeSdumGrucw4k9oy2yZyHsZziXePUaz,155e...PUaz,Direct Voter
0.0,10.0,,True,2024-01-22 13:37:42.000 UTC,0.0,100.0,10.0,8,12rwy1JREswuuDeRtRDPPz6RJaD326rFXmw1Ge8sLvbamLo3,12rw...mLo3,Direct Voter
400.0,1563.0,,True,2025-06-12 17:27:48.000 UTC,533.0,62.62,2496.0,8,12wpfG98gTNfF2HJUuhK6msHSe1ZKbKupKYRk1AiQttwnCFp,12wp...nCFp,Direct Voter
0.0,10.0,,True,2024-02-10 01:21:06.000 UTC,6.0,62.5,16.0,8,14MZpyUGB18Jg6WEN64g1DCnarSWvtPKPzGMrbM8MoDpArRE,14MZ...ArRE,Direct Voter
0.0,2069.68,Polkagate,True,2023-12-10 19:26:18.000 UTC,0.0,100.0,2069.68,8,12racYgCvJLU9ZESoUHjjBaQmw9ZnmqzgyYKMsrxvFpzRcVN,12ra...RcVN,Delegator (or Mixed)
0.0,185.81,The Kus DOT Delegate,True,2024-01-19 22:30:18.000 UTC,139.36,57.14,325.17,8,1Hd574WX7j5CpXAqsJao6PeFGHCFRmeyL7HdsQx7JxFVbL8,1Hd5...VbL8,Delegator (or Mixed)
0.0,35.0,,True,2024-08-31 19:58:42.000 UTC,47.0,42.68,82.0,8,14YTWCmhZsw2wZWxsSDqPXLDznYybqFryiq2nWuqqckiyiSc,14YT...yiSc,Direct Voter
0.0,525000.0,,True,2024-02-13 08:24:48.000 UTC,265000.0,66.46,790000.0,8,152SMqD4TkRV4MFVZ5PuCmqhmMwkKDGjn6njtMwETxhE8QZR,152S...8QZR,Direct Voter
0.0,189.05,,True,2025-06-25 20:08:54.000 UTC,86.0,68.73,275.05,8,12uoF3PZxDBURLVqj5DAJiyUADiqdCYwhq27wAmr2ML1L7fG,12uo...L7fG,Direct Voter
0.0,84.89,,True,2024-07-13 10:14:36.000 UTC,64.8,56.71,149.69,8,13eYgKKXYYbLYQNF9sGWaJPQ72yqFPu26UPsPDFPuPPNswK8,13eY...swK8,Direct Voter
0.0,5200.0,,True,2025-05-16 19:34:48.000 UTC,1650.0,75.91,6850.0,8,1NWiinA4nt1dSKTfNQDREoXpHePxB8jVvx74GCfJLPa6723,1NWi...6723,Direct Voter
0.0,200.0,,True,2024-09-23 03:42:30.000 UTC,200.0,50.0,400.0,8,1vJ19ttnAf8D9f8RsDx3TY4vbzw6TmALfFFqbLz7FaAubVo,1vJ1...ubVo,Direct Voter
0.0,15.5,,True,2024-05-08 09:29:54.000 UTC,0.0,100.0,15.5,8,15DzHejDRi55WmJfxoDec91KGhqN1y483vsE62MXKQogoL6y,15Dz...oL6y,Direct Voter
0.0,0.0,,True,2024-03-14 21:14:24.000 UTC,0.0,0.0,0.0,8,12nC8cDvSpCnajLoGGEcEbEhkBS5uVYg2TqWRANgSrLPFktU,12nC...FktU,Direct Voter
0.0,13.0,,True,2025-01-15 07:18:18.000 UTC,6.0,68.42,19.0,8,14AkomeHky4je5nacrsHer9QVjAZnq8KX9KgE23r8Qwa6VC8,14Ak...6VC8,Direct Voter
3.0,21.0,,True,2024-06-13 16:02:00.000 UTC,6.0,70.0,30.0,8,12ppMFPm7TKmdSYGh7uvNdDsfnbaZavM9n4UN6AZ1MBiXvyn,malikelbay,Direct Voter
0.0,1186.76,,True,2024-03-06 07:27:00.000 UTC,0.0,100.0,1186.76,8,15coJprMZW7Nf2AmsWgrE2opgcS7obAZnnjd5JwjZo3XAWHT,15co...AWHT,Direct Voter
0.0,1349991.0,,True,2024-09-21 07:48:48.000 UTC,149999.0,90.0,1499990.0,8,16ZrKNuPfhHiwNDFnwQok3UCCHscYLtU6Ku5rXB4T1yFmnzy,16Zr...mnzy,Direct Voter
0.0,47.43,,True,2024-03-27 04:16:36.000 UTC,0.0,100.0,47.43,8,15uB96jv2qWwiMHBLa8zJkquxqVcyXquUSWfArVtTjUsj2xN,15uB...j2xN,Direct Voter
0.0,25.0,,True,2024-10-17 16:13:00.000 UTC,52.0,32.47,77.0,8,13QdJvnJgfoitjrxESwrCWTaLMN8KvXxufDUucXM6EWGuxqh,Andrei,Direct Voter
0.0,1734.1,,True,2025-03-03 09:31:18.000 UTC,0.0,100.0,1734.1,8,13bHHJBUT6MdF1NxEYsn5QPQR6h3UPy7keagHtRvcLPrbAM5,agallini,Direct Voter
0.0,0.0,,True,2025-03-24 22:47:30.000 UTC,0.0,0.0,0.0,8,15E9td2KwAUKfAKSRcJFQW8fjEVaaqMaQnY1AGfQCqZrhrfQ,15E9...hrfQ,Direct Voter
0.0,46798.68,,True,2025-04-30 14:33:00.000 UTC,42938.68,52.15,89737.37,8,12YGQNPfTR9Et4wiAyyj75PUL6TRdzS9x4HamCaG3oZt9Hcv,12YG...9Hcv,Direct Voter
0.0,0.0,,True,2024-10-09 13:08:42.000 UTC,0.0,0.0,0.0,8,1HsbHDzxy45sJMf768qSMpSZ9twNoorvuVUosFDRJrCGveG,1Hsb...GveG,Direct Voter
0.0,7806.6,,True,2025-07-15 14:01:42.000 UTC,18215.39,30.0,26021.99,8,14uV1KddxcB8ESTU2YEPWCpYdqGhiPgBchhfPyWYti7t9Yyg,14uV...9Yyg,Direct Voter
0.0,116.0,,True,2024-11-12 05:32:36.000 UTC,0.0,100.0,116.0,8,15V2eerTdn7GwAudPkLiWWq7PJdZinx7Lx7qSq9nTNTBHi2j,tododecripto,Direct Voter
0.0,265.0,,True,2025-04-11 16:17:06.000 UTC,400.0,39.85,665.0,8,15BNtndLLKWSeGeBGMLqXwutzEuEFF1gN6bxbNCNS5VBpeMA,15BN...peMA,Direct Voter
0.0,43002.0,,True,2024-03-11 16:55:18.000 UTC,17066.0,71.59,60068.0,8,15M2EcSXcA1SHi3D2R2GaiExWyUdFswdTWtgGZkB6Em9CrGt,15M2...CrGt,Direct Voter
0.0,428.59,michalis,True,2023-08-24 10:30:18.000 UTC,5.0,98.85,433.59,8,13aXgR6U5Mmk6sQzXAZBCqMzg5Ej8ezPNgtVWUUeWyMwLWNX,13aX...LWNX,Delegator (or Mixed)
0.0,56.5,,True,2024-11-16 17:57:18.000 UTC,1.0,98.26,57.5,8,13JsTxizvEUEeewFagowtFQaWpHbADWCoSkTGAY7QTSkvtWF,13Js...vtWF,Direct Voter
0.0,0.0,,True,2024-03-06 08:34:48.000 UTC,0.0,0.0,0.0,8,11r347zwmdusQfihP9gUqqKTtcu9UnMDAw4BJ7Z7vEPnhAN,11r3...nhAN,Direct Voter
0.0,13.6,,True,2024-03-06 02:36:36.000 UTC,0.0,100.0,13.6,8,14JSThgjRmkxsjaPSECdhxjymnqAoByQwDDSxeHo7EoFbAUz,14JS...bAUz,Direct Voter
0.0,5360.0,,True,2023-07-18 01:35:18.000 UTC,5360.0,50.0,10720.0,8,1311nP52HPRLCvSS4EXgWfqRfXnjexbr7t82aedpWpGCPnxV,MOON LAMBOS 🌕 🏎,Direct Voter
0.0,7.0,,True,2024-02-11 15:21:12.000 UTC,1.0,87.5,8.0,8,13BqaZZH7653VWPi2znKj113vficjz8g4dD886hkGwCM8F7N,13Bq...8F7N,Direct Voter
0.0,0.0,,True,2024-04-08 15:25:06.000 UTC,0.0,0.0,0.0,8,14QrQkQtY5GPAHNStkHa3ComGYvsvJ2uAqoDuiuCsMaY5bwE,14Qr...5bwE,Direct Voter
0.0,3720.18,,True,2025-05-19 12:26:54.000 UTC,2300.0,61.8,6020.18,8,15MUBwP6dyVw5CXF9PjSSv7SdXQuDSwjX86v1kBodCSWVR7c,General-Beck,Direct Voter
0.1,4.6,,True,2025-07-10 16:17:42.000 UTC,0.4,90.2,5.1,8,12QmQuYKcfka8LraMUSfMPehRLsdXfA1N5QANj1Au9uKReP2,12Qm...ReP2,Direct Voter
0.0,0.0,,True,2025-03-29 15:39:24.000 UTC,0.0,0.0,0.0,8,13u6iSYJR8nyX97pNpo22CEeotfaHXbyZeiF6PnAcd8AMSF6,13u6...MSF6,Direct Voter
0.0,195.0,,True,2025-04-11 16:17:54.000 UTC,330.0,37.14,525.0,8,1273SY1dMwhipXbkAgj5UiPa3TTtENvL1S4Rt8Ci6gRzKU1L,1273...KU1L,Direct Voter
0.0,1330.18,,True,2024-03-15 15:36:12.000 UTC,2659.14,33.34,3989.32,8,16amQy9g9Boj7Xj6bDEd5szK7etDuWhqKbuxoCTsPQtAws1T,16am...ws1T,Direct Voter
0.0,514.0,,True,2024-05-16 15:06:48.000 UTC,225.0,69.55,739.0,8,13BoC7WWc2jm1xUqEATcpDUMiLRg1aPxpFntH9efxahaxmFk,13Bo...xmFk,Direct Voter
0.0,6749.0,,True,2024-12-04 10:37:30.000 UTC,6462.0,51.09,13211.0,8,15rExL4ANjCSzipNnNpEmwb4kP9beCwAKGoaF51U7aaJtoKB,15rE...toKB,Direct Voter
0.0,320000.0,,True,2025-05-26 09:55:12.000 UTC,0.0,100.0,320000.0,8,1QE3fZhio1qVrXQCPqViNQmuLLGTPuTpxCSaP7wzmRQCwvX,1QE3...CwvX,Direct Voter
0.0,649804.73,,True,2025-05-31 01:39:00.000 UTC,599000.0,52.03,1248804.73,8,13K5CcP14wJshAk1EKEYeHfHMCQWbpe8UvkWNKZmmvCTwGn9,13K5...wGn9,Direct Voter
0.0,1026.0,,True,2025-01-26 08:22:06.000 UTC,1.0,99.9,1027.0,8,14V2ATewhYS7fGtjKEvfN1jHH78nKMBWbd6moRUrpqgHvkS6,Mildzsu,Direct Voter
0.0,800.0,Stakeflow,True,2023-11-09 18:31:42.000 UTC,100.0,88.89,900.0,8,121ehiH8v5Uq8drYf6T82KkHyeEMFdSn6zL2QXxbvhRzWrX5,121e...WrX5,Delegator (or Mixed)
0.0,23242125.3,,True,2025-04-09 16:54:42.000 UTC,0.0,100.0,23242125.3,8,13fbwXLxHhueoBP3dStumroAVVDBw88nU5MfMSivPCPBKJ6M,13fb...KJ6M,Direct Voter
0.0,0.0,,True,2024-04-07 01:07:36.000 UTC,0.0,0.0,0.0,8,12BT2rhXw3nP7iM3ppuehTa2NJhraqod8vwCFuHoXwERD3Ug,12BT...D3Ug,Direct Voter
115000.0,980315.85,15a9...CQbv,True,2024-09-24 08:16:30.000 UTC,299407.86,70.29,1394723.71,8,16LUjPL3Vw8qCjtWf2Hsy9dYsshLKR9RvXUuesc1GmA3syeP,16LU...syeP,Delegator (or Mixed)
0.0,2988182.6,15a9...CQbv,True,2024-09-24 08:16:30.000 UTC,987464.19,75.16,3975646.79,8,13eBaC1tgAKDgZcsPBxE7r4yzWi13jQpwXKCqQG1t4i42cg6,13eB...2cg6,Delegator (or Mixed)
0.0,27.0,,True,2024-03-03 16:01:06.000 UTC,0.0,100.0,27.0,8,12p2zkgCK1MReby2pvhSJUtLM64d1PWwhGTryw12yakZsqgi,12p2...sqgi,Direct Voter
0.0,288.24,,True,2025-03-15 08:04:24.000 UTC,60.0,82.77,348.24,8,12aoZXwbUzsv3z5HF5HCrtEwBJYCeKne6rYsxFEKDZ86Wdv8,12ao...Wdv8,Direct Voter
0.0,0.0,,True,2024-11-17 09:52:12.000 UTC,0.0,0.0,0.0,8,14kopNEjRd7YH9HvLDdBrP1bxaBdqiXcEU5SUstBowekgQiT,14ko...gQiT,Direct Voter
0.0,0.0,,True,2024-06-10 02:15:06.000 UTC,0.0,0.0,0.0,8,13guXyU62fjZffNWs9gHFf12YQPp5DPSU85GeP4oRiZq7aPh,13gu...7aPh,Direct Voter
0.0,10.0,The Kus DOT Delegate,True,2025-05-16 09:55:36.000 UTC,5.1,66.23,15.1,8,14p3Eosth7EZ2tHxMngz5dJ7kLYtUnFUMCudwwhWN8NXtgp4,14p3...tgp4,Delegator (or Mixed)
0.0,6.6,133f...MX3B,True,2023-11-27 09:45:24.000 UTC,1.1,85.71,7.7,8,16ep3GDKMvrZJqaPeEuJJxdPG3m6Y7THkML31ywKPDq5B4nH,16ep...B4nH,Delegator (or Mixed)
0.0,0.0,,True,2024-06-23 13:00:48.000 UTC,0.0,0.0,0.0,8,12SbiJdTH5J75LxCM669jXEJu6eF1VpygZkTUwc3GdLyy1R4,12Sb...y1R4,Direct Voter
0.0,0.5,✨👍✨ Day7 ✨👍✨,True,2025-06-15 16:22:12.000 UTC,0.1,83.33,0.6,8,12Bn8NGz8sHM2WWTXoPRgdutqK1fWa99F6TRFVBCA4Uq41CY,12Bn...41CY,Delegator (or Mixed)
0.0,830000.0,,True,2025-02-21 18:40:42.000 UTC,150000.0,84.69,980000.0,8,16JCybAA88yQ9t8Cus4YhB5mT5DjyBxBLEgYPCpH8HjnePTq,16JC...ePTq,Direct Voter
0.0,14.0,,True,2025-01-15 07:18:06.000 UTC,6.0,70.0,20.0,8,14witvv1ybcFNSxGJSL3sCAMgN5Xt4qxpx6ig7ZK9Egsc2R4,14wi...c2R4,Direct Voter
0.0,0.0,,True,2024-02-17 14:25:54.000 UTC,0.0,0.0,0.0,8,14jKVk44fZCTwf7pEWYfusL7G21sb7wG2GGVrpfFYb9GW7NK,14jK...W7NK,Direct Voter
0.0,400.0,,True,2024-04-22 13:18:54.000 UTC,2089.0,16.07,2489.0,8,15zbpRDsbv6XTyrf1M7hM6CFKCS7yBA3aE4x67Asp3rdMRsj,15zb...MRsj,Direct Voter
0.0,40388.28,,True,2024-06-07 17:47:54.000 UTC,0.0,100.0,40388.28,8,15SsRGDJ5L85vTwR35gAiN641p3LQGwn9XNfj2zz5asbUGQQ,15Ss...UGQQ,Direct Voter
0.0,2160.0,,True,2025-04-29 14:22:06.000 UTC,100.0,95.58,2260.0,8,1YW4KoffhYA8UeAsXtVP9ovDxEiocBpuAK7VVLDfKeJZ4EG,1YW4...Z4EG,Direct Voter
0.0,0.1,,True,2024-07-24 14:57:48.000 UTC,0.0,100.0,0.1,8,1syWxX9tbKARJddxqrgHLx5tkNjdY5fmyHvbPSq85bCaMDS,1syW...aMDS,Direct Voter
0.0,6.0,,True,2024-03-31 08:50:24.000 UTC,0.0,100.0,6.0,8,1siqWaq6kxorgLfsLTFnLcu4CA89q5hhohDgxBx3iJZDCnY,1siq...DCnY,Direct Voter
0.0,11.0,,True,2024-04-08 12:25:06.000 UTC,7.0,61.11,18.0,8,13YJeJyQNMhntSfPsT1epmcLU4fstcTbJdzAMNKLbNL47CDg,13YJ...7CDg,Direct Voter
0.0,140.0,,True,2024-02-09 15:20:18.000 UTC,70.0,66.67,210.0,8,12p5Nsu9vSHAMGTKb2ZVLU4B5pmWbESREbo1rQgkNfUcpuvk,12p5...puvk,Direct Voter
0.0,2.5,,True,2024-04-22 19:27:00.000 UTC,1.0,71.43,3.5,8,14N4jKXs8786AG6yyWueP8Cy9B3QiYgEtyZ7thyYqZjZbjJo,14N4...bjJo,Direct Voter
0.0,0.0,,True,2024-03-18 16:20:42.000 UTC,0.0,0.0,0.0,8,13EUuqUkMvUSxEamRHqsHGbQDkikk81BvkGrCMcDuKmaPKer,13EU...PKer,Direct Voter
0.0,78170.0,,True,2024-09-06 23:50:30.000 UTC,7500.0,91.25,85670.0,8,13VkBkY4FEH8QaFrM1mMzxjSjkc2VMfouTfvazXRhQGux5tJ,13Vk...x5tJ,Direct Voter
0.0,1062132.91,15a9...CQbv,True,2024-09-24 08:16:30.000 UTC,334069.25,76.07,1396202.16,8,1ssJbCvgUB66V1KsMX12JpVwyzUZvK2FU6QmJCYWB7vQa5H,1ssJ...Qa5H,Delegator (or Mixed)
0.0,0.0,,True,2024-02-29 18:52:24.000 UTC,0.0,0.0,0.0,8,14gUsUEvXMuM7Kvf1uJSBroA2MA9cLWSXRzUWMFydSjMsGvo,14gU...sGvo,Direct Voter
0.0,3.0,,True,2023-06-26 04:13:54.000 UTC,4.0,42.86,7.0,7,14TFu7nqzcSnoEN7cSX8JGLtNejb69iSdsbVpt4CA29rXQwo,🗻Basecamp,Direct Voter
37.92,13.96,,True,2024-08-07 23:08:42.000 UTC,73.8,11.11,125.67,7,13Ey3Aokt2zRotV42a169qPgTemvpnDgA1L6x2t7NTQa1pwH,13Ey...1pwH,Direct Voter
0.0,700000.0,,True,2024-05-17 12:26:54.000 UTC,2400000.0,22.58,3100000.0,7,15rJFntZQy5R88nRU1D6mDFjqoMHZktxKDfXiCkfJrTs7m6T,15rJ...7m6T,Direct Voter
0.0,6.0,,True,2024-04-05 23:01:36.000 UTC,0.0,100.0,6.0,7,11QB1uG6qaSwN8QwD1coMBm9SviUmSU9FAjmSwvs23VoraK,11QB...oraK,Direct Voter
0.0,531.0,,True,2025-02-02 20:29:24.000 UTC,141.0,79.02,672.0,7,123mL9g3sPNJ32cEF3oA9sUDnbkwuWhJc6tZSeXN5Q1gtyVH,123m...tyVH,Direct Voter
0.0,2.0,,True,2025-01-18 10:43:54.000 UTC,4.0,33.33,6.0,7,1Ncy9cPRceDdKGxWzLLbyQMX92SpdeczodCCnXqKZH79Mde,1Ncy...9Mde,Direct Voter
0.0,56.0,,True,2024-05-01 01:24:54.000 UTC,13.0,81.16,69.0,7,12rbNZpRJRivCEfUyDT3fyeaZvRKVKubxzKXrxvK6B6oNBw6,12rb...NBw6,Direct Voter
0.0,5900.0,,True,2025-07-18 20:46:18.000 UTC,500.0,92.19,6400.0,7,16iXE5kqstx7dXnYzCPUvFVVdJva8cXZPWZosLob9Rwi48wj,16iX...48wj,Direct Voter
0.0,542815.31,,True,2025-07-08 07:27:54.000 UTC,1.0,100.0,542816.31,7,13VMMtNPxsTiJZ6rz5N9FJASnNg5iuEamf5SBBhiDTQJBKhk,13VM...BKhk,Direct Voter
0.0,12533.73,,True,2023-11-15 09:48:48.000 UTC,3792.54,76.77,16326.27,7,16fiK8dNcp9m7xfrEBW3DS1txGdhG7MttNht8XRfF86DwckP,16fi...wckP,Direct Voter
0.0,7.0,,True,2024-02-17 13:40:24.000 UTC,0.0,100.0,7.0,7,1Z33akyYzF59A6NwTxVBZf7Ebw96cogr1sak8w7rsocfRnE,1Z33...fRnE,Direct Voter
0.0,64621.66,,True,2025-06-26 16:00:06.000 UTC,0.0,100.0,64621.66,7,13gMqGSh8Gga129fwuqFnqDpy47Dq621APYfoWS25uAJuhPo,13gM...uhPo,Direct Voter
0.0,9632.0,,True,2024-03-02 09:31:06.000 UTC,1376.0,87.5,11008.0,7,12zxv44S2839tWN7Sq5jabBLucxhG5SmCkd4m5dAh6YvvDJc,12zx...vDJc,Direct Voter
0.0,4360.0,,True,2025-01-26 17:19:24.000 UTC,760.0,85.16,5120.0,7,13sZqdmGroxRPMHmuYSHamKZtVNknGxyHqf6btBb3iaHWnJB,13sZ...WnJB,Direct Voter
0.0,306.0,,True,2025-06-04 09:17:12.000 UTC,0.0,100.0,306.0,7,1Hkdq5HnWgnJ3rCJ65sJFpPao5whNb8beifGytVuRPdF9qy,1Hkd...F9qy,Direct Voter
0.0,25.0,,True,2024-10-05 12:03:54.000 UTC,32.0,43.86,57.0,7,1n9BTw3mgjs1bhLnCryoAPYJ18oaTB2vgbbK8A9xmtuGKUU,1n9B...GKUU,Direct Voter
0.0,0.0,,True,2024-05-15 05:51:24.000 UTC,0.0,0.0,0.0,7,1CnAFpav1YzoJMYPuVdQibjd9xbvQyWS22WdyjXkfCz5PEV,1CnA...5PEV,Direct Voter
0.0,25.5,,True,2025-02-08 08:23:36.000 UTC,0.0,100.0,25.5,7,16dShPSeVfytCqpwxCZJjKR9YDN8PDBCErLB7Bs2XKCs9o7Z,16dS...9o7Z,Direct Voter
0.0,58750013.36,,True,2025-07-15 07:57:30.000 UTC,0.0,100.0,58750013.36,7,11Q7ismkHUbbUexpQc4DgTvedfsh8jKMDV7jZZoQwv57NLS,11Q7...7NLS,Direct Voter
0.0,2.0,,True,2024-12-03 11:11:30.000 UTC,5.0,28.57,7.0,7,13xifQbXBmarUW9KpWyAiyVieKmoGhDoNVYxQcLH7qPAzBKC,13xi...zBKC,Direct Voter
0.0,0.0,,True,2024-04-22 15:01:00.000 UTC,0.0,0.0,0.0,7,1qRb5t7w64GhkJGjzS3rTAW5zEpeVJfizH56yBdN8Mwditm,1qRb...ditm,Direct Voter
0.0,36500.0,,True,2025-05-22 10:38:24.000 UTC,5050.0,87.85,41550.0,7,1439H4Hwaxqoo3UUJHDHfhxSpHTLPKDwAdygZsHkkTWEn3Mn,1439...n3Mn,Direct Voter
0.0,0.0,,True,2024-09-30 03:41:18.000 UTC,0.0,0.0,0.0,7,133XZ2BHfbSAjqAUUVjo1EiWPcw8kQ4xPUAdXMdt1Wgyp2ic,133X...p2ic,Direct Voter
0.0,3.72,,True,2024-01-16 20:44:00.000 UTC,3.48,51.66,7.2,7,15dk2UfgrERgyW9kk9vcFRj9DEjggp6Mn7BoU2ydK8iQ8asA,15dk...8asA,Direct Voter
0.0,15.0,Polkagate,True,2025-03-13 07:52:24.000 UTC,3.0,83.33,18.0,7,1v5TNpFQmqMnDbAUDVctH2cr2qDcfJVaWkBYm9c2LuhF2Ph,1v5T...F2Ph,Delegator (or Mixed)
0.0,0.0,,True,2024-05-17 19:33:30.000 UTC,0.0,0.0,0.0,7,16JqVg8cqWieb8K2BtxBQo48U2QnkrcCrBNSAgvmCA9K2bfw,16Jq...2bfw,Direct Voter
0.0,330.0,,False,2024-03-23 17:21:00.000 UTC,55.0,85.71,385.0,7,14YeTcG4a1trCceuhq2nyxJkegeJwjUd6jtaF4CNJDBN8yd7,14Ye...8yd7,Direct Voter
0.0,0.0,,True,2024-05-07 08:44:00.000 UTC,0.0,0.0,0.0,7,15AvLvte8dzH3K7MhczdCVZeShYa5sWHtQtzDKbCWwH4F9vz,15Av...F9vz,Direct Voter
0.0,0.0,,True,2025-05-27 19:50:54.000 UTC,0.0,0.0,0.0,7,1zmqejq8vbLkQ6y8zFsC5ocaaLXgPtsqDAiKR34xNMMoEJF,1zmq...oEJF,Direct Voter
0.0,1.05,,True,2025-01-16 13:12:00.000 UTC,0.0,100.0,1.05,7,13AzokRKY39RRvWw1PMHjK83WDSvoVwoh5wc1HBDPpEHBKh8,13Az...BKh8,Direct Voter
3.0,13.99,,True,2025-03-26 15:19:54.000 UTC,3.0,69.98,19.99,7,14PuWubwoawi7n1XVPD5i5n4U37MFv7yQKrnDXy8JZFwp1we,14Pu...p1we,Direct Voter
0.0,752.0,,True,2024-11-29 14:50:18.000 UTC,300.0,71.48,1052.0,7,14bZ6kkP8zarWDyWJ2MRiC4NoiXjatdEHPCZnRyQtJzfojY,14bZ...fojY,Direct Voter
0.0,1.3,,True,2024-05-31 12:23:36.000 UTC,0.0,100.0,1.3,7,1Tz29EBgdt4v7kCiqYwAZ1CjYYHkhJWSQ4Rpx1hVkr8j8RP,1Tz2...j8RP,Direct Voter
0.0,138556.0,15pF...pXdF,True,2024-08-19 13:58:18.000 UTC,110556.0,55.62,249112.0,7,13qZdV4X7CN2bBVVLXzisybtJrDVQhEV422CC1v7qy8BQzeG,13qZ...QzeG,Delegator (or Mixed)
0.0,4.0,,True,2025-06-25 12:41:06.000 UTC,15.0,21.05,19.0,7,12pME4fPiNJpp1bxZcKUzqWKfEk5e1sD7qnf25Y5hhfmdFXp,12pM...dFXp,Direct Voter
0.5,5.0,,True,2024-02-17 07:55:30.000 UTC,1.0,76.92,6.5,7,1P1ryN9HFP4TdqgR3gcq7qWG58F4gBtWTgAr5vBiMP6bH1p,1P1r...bH1p,Direct Voter
0.0,2165.13,,True,2023-09-15 06:25:54.000 UTC,866.05,71.43,3031.19,7,1kGS1FtHZcgoc1dQNEGPjxkHGjdLV8y9z239K5W5MEzXCDT,1kGS...XCDT,Direct Voter
0.0,5.0,,True,2024-02-11 11:15:42.000 UTC,2.0,71.43,7.0,7,14Y7gB9j7ix8KtieTEibaUoPmhTLUp3NEmEAfAnN1x3HxZch,14Y7...xZch,Direct Voter
0.0,1.44,,True,2024-03-02 12:41:30.000 UTC,0.0,100.0,1.44,7,1369XtCmetAwdC4tqbmRR4a5McbJXseGtNmGisHXMGh5jpef,1369...jpef,Direct Voter
0.0,4.0,,True,2024-02-09 15:51:06.000 UTC,2.0,66.67,6.0,7,16MLtc5cfzq19gwohYrvir7UimbWsbgxAbTFyBsEs11q4gbX,16ML...4gbX,Direct Voter
0.0,120.0,,True,2025-06-27 08:30:48.000 UTC,15.0,88.89,135.0,7,15o2Ny1dgR5thj3uRxic65YJQ6sUmqpmYoYvayMeVkmBpprn,15o2...pprn,Direct Voter
0.0,15.0,,True,2024-03-06 09:49:48.000 UTC,0.0,100.0,15.0,7,15JujqBntf9S2ui13gtnALc3E1Rah6NhBsuvqUbfh1Av3AEQ,15Ju...3AEQ,Direct Voter
0.0,3070.0,,True,2025-05-17 20:35:48.000 UTC,33115.08,8.48,36185.08,7,16cT5685CWejxWqa8H9FCB4GTunBQno25QKL35rkkdZdrQYX,16cT...rQYX,Direct Voter
0.0,20463.0,,True,2024-04-22 06:29:48.000 UTC,3891.0,84.02,24354.0,7,12BZFbrNksTKwHtaBojnVtoN8BoXKmBFzT3xDnHh7P9t2Cg5,h4x@phala,Direct Voter
0.0,5.0,,True,2024-02-09 12:06:00.000 UTC,26.0,16.13,31.0,7,158EE8Q5KjCpPMjY2YfJrvLiZSfoHudeEFuwWXR6Gfa53oat,158E...3oat,Direct Voter
0.0,80.82,,True,2025-07-06 17:24:06.000 UTC,0.0,100.0,80.82,7,12gMhxHw8QjEwLQvnqsmMVY1z5gFa54vND74aMUbhhwN6mJR,pandres95,Direct Voter
0.0,0.0,,True,2025-02-28 16:53:00.000 UTC,0.0,0.0,0.0,7,14gacKBax6RqPHrAgqFGJ126SnYumv89bPwyKYSUAhU2hEzc,14ga...hEzc,Direct Voter
0.0,1.0,,True,2024-03-08 02:34:12.000 UTC,0.0,100.0,1.0,7,13DpEk1c7cHnVa7geSx87bonZ3wcppfmUUiy4LVEDgQK6wmF,13Dp...6wmF,Direct Voter
0.0,3.0,,True,2024-04-08 19:24:18.000 UTC,1.0,75.0,4.0,7,1hC5YszS1QkWzaE31cKDYffVLYjdvBEESxdWuu4Amxz4rDv,1hC5...4rDv,Direct Voter
0.0,168800.0,,True,2024-01-22 09:19:54.000 UTC,128850.0,56.71,297650.0,7,13YDWFhtW9AGVcVAqymwgLsCG7uLyFCpiT5jRqRoUG54sSLE,13YD...sSLE,Direct Voter
0.0,1972.0,,True,2025-05-29 04:43:18.000 UTC,1.0,99.95,1973.0,7,14bArBsAXCizWa7n9Uov1AUg5FAsxy9qJeDKTgXk5FSkT5qf,14bA...T5qf,Direct Voter
0.0,7.0,,True,2025-03-25 04:50:06.000 UTC,1.0,87.5,8.0,7,13zwa7NP5tDywjxPUmQoxPKKz7arbLQw2nxF3iwqzqfTm8MH,13zw...m8MH,Direct Voter
0.0,54044.0,,True,2025-07-02 17:26:48.000 UTC,0.0,100.0,54044.0,7,15x8pkGzEKtKpj9LGPVxK5gN5gvYQvbREU3zPDrEpKRizPUi,15x8...zPUi,Direct Voter
0.0,73827.06,,True,2025-06-26 15:59:12.000 UTC,10557.51,87.49,84384.57,7,14MKimyX5M4jXZxRjr2EtmfaEywFN2Cm5cXPbRNDFVAmyBwD,14MK...yBwD,Direct Voter
0.0,860010.0,,True,2024-11-22 13:11:54.000 UTC,0.0,100.0,860010.0,7,14mAwnaHxiJxtN34QNVzRVtT3PEreBP8Lkb2e6UGkWc6WM4j,14mA...WM4j,Direct Voter
0.0,996.44,,True,2024-10-07 15:21:18.000 UTC,0.1,99.99,996.54,7,16ck3L2PCiMqxkThryw8tQ1T9oPQJxo6XZgkd4XKkdyU8zUL,16ck...8zUL,Direct Voter
